time,area_h1,area_h2,area_h3,area_h4,area_h5,area_h6,area_h7
1485937.5,69787.510284324,100328.10886905,60194.341668983,74672.138005469,50336.984233603,101866.07323755,192814.843701
1487500,69719.959213536,100369.90575157,60188.718852445,74715.824565053,50363.391886476,101926.89585429,192715.30387662
1489062.5,69652.113707766,100411.7190485,60183.364322444,74759.480026126,50389.90030184,101987.65942002,192615.76317329
1490625,69583.975780372,100453.53910177,60178.28808524,74803.100632563,50416.512898352,102049.03285935,192515.55064234
1492187.5,69515.567380836,100495.3480877,60173.484338671,74846.680584186,50443.233071386,102111.66454932,192414.0219879
1493750,69446.921258617,100537.12243747,60168.938838993,74890.211828593,50470.064185173,102175.91624565,192310.8252055
1495312.5,69378.072070456,100578.8353414,60164.635952935,74933.684336546,50497.009566499,102241.55401224,192206.20871991
1496875,69309.051315661,100620.45857231,60160.562756096,74977.086648548,50524.072497802,102307.87712552,192100.89108406
1498437.5,69239.887807237,100661.96334149,60156.708524492,75020.406779875,50551.256205851,102374.09802265,191995.67931839
1500000,69170.612253039,100703.32104426,60153.060322089,75063.633107056,50578.56384919,102439.55291345,191891.2565109
1501562.5,69101.261728693,100744.50536083,60149.597189867,75106.755234741,50605.998503676,102503.81041035,191788.07157183
1503125,69031.879307093,100785.49643244,60146.286951475,75149.764668623,50633.563146706,102566.76884084,191686.24065281
1504687.5,68962.507254155,100826.28621142,60143.088086614,75192.65528165,50661.260641286,102628.67829934,191585.52422553
1506250,68893.177439134,100866.88208317,60139.955801881,75235.423714331,50689.093718965,102690.05998284,191485.40725968
1507812.5,68823.90508718,100907.30637928,60136.848634276,75278.06966822,50717.06496396,102751.56320958,191385.2420575
1509375,68754.688951869,100947.59189457,60133.732628926,75320.595920974,50745.17679777,102813.87993226,191284.33387362
1510937.5,68685.515873696,100987.77600178,60130.582406201,75363.008267348,50773.43146368,102877.62472383,191182.06126345
1512500,68616.365756707,101027.89580175,60127.38110848,75405.315036152,50801.83101418,102942.99288888,191078.21839384
1514062.5,68547.214694751,101067.98499915,60124.120611967,75447.526476194,50830.377300456,103009.55729324,190973.21862424
1515625,68478.036172092,101108.07194922,60120.802825753,75489.653841787,50859.071959469,103076.5476487,190867.81560296
1517187.5,68408.80116084,101148.17850909,60117.441268185,75531.708429999,50887.916400023,103143.20178078,190762.75245107
1518750,68339.478056974,101188.31962904,60114.061867186,75573.70053688,50916.911787818,103208.92093914,190658.60718296
1520312.5,68270.033516649,101228.50371543,60110.701555604,75615.638501355,50946.059030838,103273.37850764,190555.68517247
1521875,68200.435130894,101268.73340052,60107.404087185,75657.527841127,50975.358765517,103336.59988912,190453.94088563
1523437.5,68130.655998312,101309.00624677,60104.213553248,75699.370675515,51004.811344278,103398.95132412,190352.99085775
1525000,68060.679843933,101349.31505031,60101.167688814,75741.165420121,51034.416825177,103461.02539732,190252.22977431
1526562.5,67990.5043674,101389.64800147,60098.29313756,75782.906999268,51064.174965028,103523.50336203,190150.96916723
1528125,67920.140973602,101429.98904532,60095.604627793,75824.58729728,51094.085214345,103587.08121787,190048.51162378
1529687.5,67849.610903652,101470.31869532,60093.107554154,75866.196058745,51124.146716745,103652.26243462,189944.35763675
1531250,67778.939738898,101510.61516086,60090.802251233,75907.72197748,51154.358313112,103718.98944767,189838.57311073
1532812.5,67708.152767606,101550.85564134,60088.687403069,75949.153990215,51184.71854875,103786.63135352,189731.80029549
1534375,67637.272550543,101591.01769668,60086.761360009,75990.48257766,51215.225680431,103854.36927063,189624.87086403
1535937.5,67566.318344434,101631.08097689,60085.021362281,76031.700942001,51245.87768438,103921.47576426,189518.52492575
1537500,67495.306132038,101671.02932292,60083.461879754,76072.805913763,51276.672266192,103987.43688287,189413.28760245
1539062.5,67424.248401823,101710.85293452,60082.0733204,76113.798326662,51307.606872382,104052.05972791,189309.3604163
1540625,67353.154084576,101750.54950317,60080.841578586,76154.682931266,51338.678704334,104115.52155297,189206.57164509
1542187.5,67282.029934012,101790.12341456,60079.74818859,76195.467621783,51369.884734638,104178.31630552,189104.42980089
1543750,67210.883893817,101829.58303596,60078.77022856,76236.162287067,51401.221726484,104241.1092163,189002.26961181
1545312.5,67139.728883277,101868.93759423,60077.880067213,76276.777414176,51432.686255811,104304.62126158,188899.3685237
1546875,67068.58421741,101908.19566956,60077.045745463,76317.322661406,51464.274735235,104369.52852779,188795.04844312
1548437.5,66997.473489089,101947.36590559,60076.232455755,76357.8057948,51495.98344146,104436.1416524,188688.99726089
1550000,66926.420870221,101986.45836375,60075.404783808,76398.232169758,51527.808545373,104504.11711852,188581.55814856
1551562.5,66855.448797059,102025.48442899,60074.529014051,76438.604688073,51559.746141212,104572.6738254,188473.5131052
1553125,66784.577552931,102064.45480967,60073.575440527,76478.924233239,51591.792272878,104640.99141974,188365.68427101
1554687.5,66713.824218111,102103.37743375,60072.521523514,76519.190364445,51623.942959096,104708.40483885,188258.73866222
1556250,66643.198703943,102142.25734559,60071.356128039,76559.402056638,51656.194216788,104774.51815011,188153.07339888
1557812.5,66572.698244887,102181.09861014,60070.083346184,76599.558400339,51688.542083396,104839.29761962,188048.72169543
1559375,66502.304533925,102219.90644369,60068.723471679,76639.659065317,51720.982637854,104903.07944629,187945.34440123
1560937.5,66431.986257505,102258.68785716,60067.309846507,76679.704571871,51753.512021407,104966.46653537,187842.33291017
1562500,66361.705892968,102297.45078024,60065.88276086,76719.696271448,51786.126457481,105030.17264745,187738.96518954
1564062.5,66291.42727018,102336.20267121,60064.482681283,76759.636330615,51818.822271207,105094.93236432,187634.49641118
1565625,66221.12090602,102374.94960524,60063.145084378,76799.527649523,51851.59590816,105161.31050993,187528.35033674
1567187.5,66150.766087157,102413.69611374,60061.897699239,76839.37390115,51884.443954262,105229.31356122,187420.50868322
1568750,66080.350367821,102452.44553155,60060.75988231,76879.179699026,51917.363154238,105298.32047041,187311.58089463
1570312.5,66009.867854035,102491.20031613,60059.743501987,76918.950671291,51950.350425757,105367.47427234,187202.41295845
1571875,65939.317492283,102529.96211722,60058.854140011,76958.693521911,51983.402869987,105436.00196913,187093.76788944
1573437.5,65868.702048746,102568.73140454,60058.092337607,76998.415722991,52016.517779541,105503.3508096,186986.18989696
1575000,65798.027961128,102607.50679308,60057.454392166,77038.124961583,52049.692643794,105569.30046643,186879.89278181
1576562.5,65727.305894683,102646.28428111,60056.932541875,77077.828531524,52082.925152708,105634.02054965,186774.70304844
1578125,65656.551572173,102685.05658505,60056.514961265,77117.532649156,52116.213199091,105698.02436574,186670.10666751
1579687.5,65585.786243316,102723.81287985,60056.185824833,77157.24192069,52149.554880738,105762.01691727,186565.4013333
1581250,65515.036180759,102762.53898444,60055.925967757,77196.959091455,52182.9485023,105826.75997004,186459.83130324
1582812.5,65444.331016514,102801.2180188,60055.714372337,77236.685001262,52216.392576731,105892.96315113,186352.69586322
1584375,65373.701475739,102839.83119505,60055.53016669,77276.418743463,52249.885827964,105960.95394712,186243.67864396
1585937.5,65303.177556108,102878.35847171,60055.354338975,77316.157917834,52283.42719495,106030.3685035,186133.15601691
1587500,65232.787961518,102916.77882794,60055.170540045,77355.898924751,52317.01583414,106100.37456762,186021.97334397
1589062.5,65162.560639936,102955.07065287,60054.964544971,77395.637308293,52350.65111876,106170.09692321,185911.01881194
1590625,65092.52319184,102993.21281735,60054.723023579,77435.368139908,52384.33263743,106238.82906978,185801.01112011
1592187.5,65022.701505637,103031.18713217,60054.432628758,77475.086382541,52418.060191699,106306.15520787,185692.37695131
1593750,64953.115793955,103068.98189446,60054.08040446,77514.787387264,52451.83379331,106372.04776302,185585.15296352
1595312.5,64883.774975639,103106.59559582,60053.655615045,77554.467420827,52485.653661659,106436.87713524,185478.97559575
1596875,64814.671851918,103144.03922601,60053.152249098,77594.124085984,52519.520222212,106501.30251046,185373.18985431
1598437.5,64745.781614889,103181.33589655,60052.570774873,77633.756768902,52553.434106059,106566.10224513,185267.01859359
1600000,64677.064959089,103218.51767102,60051.918299023,77673.366752686,52587.396150238,106632.06935869,185159.66680925
1601562.5,64608.475419432,103255.62024283,60051.20662425,77712.957172252,52621.407398679,106699.79126921,185050.54187334
1603125,64539.969157041,103292.6765866,60050.44892932,77752.532681345,52655.469105778,106769.23875987,184939.66478004
1604687.5,64471.514292865,103329.71161846,60049.655900587,77792.098813598,52689.582738755,106839.72959503,184827.7070407
1606250,64403.096385155,103366.73926141,60048.833163908,77831.661198996,52723.749976985,106910.35494616,184715.56506738
1607812.5,64334.717839302,103403.76332105,60047.980724521,77871.224775883,52757.972707913,106980.30211392,184604.0385174
1609375,64266.392101589,103440.78109136,60047.094811699,77910.792970529,52792.253020482,107048.99709487,184493.68890947
1610937.5,64198.136324654,103477.78762251,60046.170391634,77950.36713701,52826.593195889,107116.22367022,184384.72165808
1612500,64129.966224116,103514.77842839,60045.202992274,77989.946309204,52860.995695354,107182.17996759,184276.93038306
1614062.5,64061.894207445,103551.74997068,60044.189635591,78029.527174968,52895.463146291,107247.42440669,184169.75145833
1615625,63993.929187325,103588.69913963,60043.129120733,78069.104409066,52929.998326843,107312.71055919,184062.4292572
1617187.5,63926.076010918,103625.62293907,60042.022648078,78108.671163936,52964.604147548,107378.84938625,183954.15370419
1618750,63858.33403288,103662.5189262,60040.874654569,78148.21963213,52999.283631875,107446.57158302,183844.19753932
1620312.5,63790.696078436,103699.3859121,60039.693005456,78187.74164949,53034.039895374,107516.14524307,183732.29821606
1621875,63723.149119849,103736.22419247,60038.488104252,78227.22910774,53068.876123624,107587.10718002,183618.92617204
1623437.5,63655.676638904,103773.03506168,60037.271027772,78266.674319474,53103.795545756,107658.56871447,183504.97869194
1625000,63588.261431168,103809.82024123,60036.051419317,78306.070249262,53138.80140302,107729.64018018,183391.35507581
1626562.5,63520.887533459,103846.58148983,60034.836154899,78345.410699306,53173.896914324,107799.62579705,183278.76141112
1628125,63453.540752786,103883.32086455,60033.628860109,78384.690464214,53209.085238739,107868.1507582,183167.58306139
1629687.5,63386.208130495,103920.04121875,60032.430308329,78423.905520714,53244.369436498,107935.25235448,183057.79303072
1631250,63318.87710199,103956.74672502,60031.23918212,78463.053194175,53279.752428725,108001.37418809,182948.95717986
1632812.5,63251.535077126,103993.443026,60030.052778517,78502.132330854,53315.236957818,108067.23295266,182840.36687701
1634375,63184.169858803,104030.1368554,60028.867363449,78541.143429603,53350.825549296,108133.64682376,182731.21011968
1635937.5,63116.770917068,104066.83509112,60027.678166107,78580.08867393,53386.520475615,108201.42457628,182620.68209987
1637500,63049.331163482,104103.54353062,60026.479082864,78618.971786233,53422.323723315,108271.07161633,182508.27909715
1639062.5,62981.848611505,104140.26584966,60025.262130378,78657.797774726,53458.23696513,108342.38379648,182394.20487211
1640625,62914.327265232,104177.0029837,60024.017275548,78696.572378011,53494.261535947,108414.55347013,182279.26509142
1642187.5,62846.776792913,104213.75328844,60022.732533794,78735.301466475,53530.398410759,108486.63960712,182164.39790049
1643750,62779.210980563,104250.51336963,60021.394649108,78773.990329851,53566.648187308,108557.84656674,182050.39591679
1645312.5,62711.645427373,104287.27926532,60019.990155348,78812.643063578,53603.011074322,108627.66161761,181937.76939643
1646875,62644.095234211,104324.04758181,60018.506565056,78851.2620973,53639.486886593,108695.96955293,181826.63208209
1648437.5,62576.573382272,104360.81623267,60016.933326147,78889.847973548,53676.075047075,108763.0866405,181716.66739778
1650000,62509.090151433,104397.58470506,60015.262202261,78928.399441402,53712.77459748,108829.67018627,181607.21871608
1651562.5,62441.653441606,104434.35398457,60013.487131649,78966.913722242,53749.584217318,108896.53395695,181497.47354566
1653125,62374.269446017,104471.12655782,60011.603574215,79005.386912607,53786.50225065,108964.52341539,181386.58784329
1654687.5,62306.942942793,104507.90677736,60009.607740868,79043.814426914,53823.526739655,109034.30872653,181273.89264588
1656250,62239.676616864,104544.70181193,60007.496103599,79082.191348704,53860.655465219,109105.94052349,181159.33813018
1657812.5,62172.469281461,104581.52302411,60005.265453881,79120.512705022,53897.885992081,109178.74260465,181043.60093878
1659375,62105.313478806,104618.38733962,60002.913510084,79158.773688217,53935.215714141,109251.75046536,180927.64580376
1660937.5,62038.193444974,104655.3180077,60000.439788437,79196.96983151,53972.641899105,109324.08427835,180812.35274991
1662500,61971.084566429,104692.34424027,59997.84615447,79235.097189278,54010.161732721,109395.11177785,180698.35433897
1664062.5,61903.955149852,104729.49941396,59995.136580615,79273.152539192,54047.772361312,109464.57699908,180585.90695598
1665625,61836.770617774,104766.81800207,59992.315771098,79311.133657592,54085.470932001,109532.66709141,180474.82392804
1667187.5,61769.499243599,104804.33199746,59989.38693857,79349.039479241,54123.25463125,109599.96372363,180364.52398624
1668750,61702.117495454,104842.06767034,59986.349547511,79386.870369793,54161.120721499,109667.26772492,180254.20647047
1670312.5,61634.612620792,104880.04405062,59983.19819201,79424.628289818,54199.06657579,109735.44550381,180143.00476715
1671875,61566.981015556,104918.27355641,59979.923590486,79462.316878742,54237.089709699,109805.27922156,180030.13602754
1673437.5,61499.223091489,104956.76433169,59976.515421175,79499.941445207,54275.187811742,109877.05154229,179915.31635639
1675000,61431.337300565,104995.52286178,59972.965801803,79537.508825394,54313.358771786,109950.2614182,179799.04502046
1676562.5,61363.316172873,105034.55549314,59969.271934922,79575.027096991,54351.600704956,110023.96445722,179682.26413988
1678125,61295.145801291,105073.86826751,59965.437063349,79612.50515525,54389.911970201,110097.22433819,179565.9074042
1679687.5,61226.80860813,105113.46515438,59961.469821293,79649.952147955,54428.291185122,110169.3180257,179450.69505742
1681250,61158.288577551,105153.34501771,59957.382324002,79687.376921131,54466.737237152,110239.87222857,179336.99769388
1682812.5,61089.578288783,105193.49747153,59953.187681919,79724.787329901,54505.249291491,110308.95578768,179224.74414868
1684375,61020.687059572,105233.89783442,59948.897155641,79762.189717039,54543.826795702,110377.0660628,179113.43537482
1685937.5,60951.648477027,105274.50219931,59944.51776373,79799.588495185,54582.469482478,110444.9758791,179002.29770316
1687500,60882.523582968,105315.24513443,59940.051543376,79836.985887893,54621.17737032,110513.55415146,178890.46232954
1689062.5,60813.394417482,105356.04371831,59935.498005605,79874.381911172,54659.950761276,110583.64198411,178777.08920204
1690625,60744.344900698,105396.81070714,59930.860083469,79911.774530826,54698.790236857,110655.69699557,178661.72254544
1692187.5,60675.43548704,105437.47406515,59926.149888152,79949.160021579,54737.696652672,110729.39096457,178544.69292083
1693750,60606.689639189,105477.99176003,59921.387342653,79986.533501156,54776.671129518,110803.81728115,178426.90934629
1695312.5,60538.107183943,105518.34991517,59916.588659799,80023.889503777,54815.715040247,110877.9915093,178309.35818775
1696875,60469.69383543,105558.54839084,59911.751254025,80061.222591757,54854.829993951,110951.11262909,178192.84130489
1698437.5,60401.475973832,105598.59262008,59906.847110484,80098.528007266,54894.01781859,111022.70729134,178077.8311784
1700000,60333.493360731,105638.49549098,59901.82833162,80135.802082475,54933.280542224,111092.74146357,177964.35872839
1701562.5,60265.792453921,105678.26759882,59896.643624024,80173.042558648,54972.620373576,111161.63445777,177851.99893323
1703125,60198.416264505,105717.8962625,59891.269431689,80210.248698469,55012.039682869,111230.13127156,177739.9983884
1704687.5,60131.372532771,105757.34735907,59885.739859016,80247.421181281,55051.540983008,111299.10594313,177627.47214171
1706250,60064.613027145,105796.59176848,59880.14073606,80284.561861723,55091.126909864,111369.44028158,177513.52541513
1707812.5,59998.05418683,105835.62315094,59874.570894675,80321.673472259,55130.800201054,111441.7293254,177397.54876882
1709375,59931.613493594,105874.45553605,59869.107931213,80358.759247169,55170.563673412,111515.81360644,177279.68651211
1710937.5,59865.230385247,105913.11240085,59863.797809952,80395.822739972,55210.420196056,111590.84759021,177160.7688777
1712500,59798.867714387,105951.61815684,59858.66167971,80432.867610647,55250.372656626,111665.8164603,177041.79572148
1714062.5,59732.503933153,105989.99506673,59853.706502672,80469.897590792,55290.423920593,111739.85738111,176923.61560494
1715625,59666.12540825,106028.26406902,59848.931727987,80506.916475503,55330.57678426,111812.41473103,176806.77080394
1717187.5,59599.722993758,106066.44740269,59844.329925311,80543.928154879,55370.833921236,111883.36605048,176691.37155163
1718750,59533.292828866,106104.57124691,59839.883239084,80580.936579724,55411.197823352,111953.05815687,176577.06012518
1720312.5,59466.839528818,106142.66717646,59835.558597749,80617.945733432,55451.670737779,112022.20302609,176463.11519967
1721875,59400.37993236,106180.77147857,59831.304621786,80654.959447502,55492.254602432,112091.67313005,176348.65678729
1723437.5,59333.945993172,106218.92181288,59827.052046314,80691.981196961,55532.950980447,112162.37174501,176232.7762252
1725000,59267.58511806,106257.15207046,59822.718587472,80729.013821504,55573.760995856,112234.98916296,176114.78024368
1726562.5,59201.356127296,106295.48733372,59818.21816112,80766.059223098,55614.685273103,112309.50746072,175994.68642093
1728125,59135.32097003,106333.93989275,59813.473379457,80803.118064731,55655.723881867,112385.14566367,175873.27814748
1729687.5,59069.534642081,106372.5062112,59808.428894128,80840.18958148,55696.876287515,112460.86837842,175751.59600517
1731250,59004.035095273,106411.16635485,59803.062408052,80877.271384878,55738.141309811,112535.7625952,175630.56085192
1732812.5,58938.83404899,106449.88926041,59797.38885605,80914.359458593,55779.517093358,112609.20721525,175510.80406733
1734375,58873.911962803,106488.64357525,59791.454878467,80951.448203611,55821.001091607,112681.00941769,175392.53087056
1735937.5,58809.221044837,106527.40832809,59785.325342182,80988.530609759,55862.590066274,112751.45764173,175275.46696712
1737500,58744.695590403,106566.17796558,59779.068108463,81025.598488584,55904.280104592,112821.2355839,175158.94415847
1739062.5,58680.264799749,106604.96108323,59772.742535511,81062.64277447,55946.066655356,112891.21456825,175042.10758343
1740625,58615.863481689,106643.77549472,59766.393729277,81099.653812626,55987.944583226,112962.31224157,174924.05665688
1742187.5,58551.438483708,106682.64241217,59760.051843222,81136.621716717,56029.908239323,113035.28526862,174804.05203623
1743750,58486.950655931,106721.58164156,59753.734870717,81173.536657202,56071.951546988,113110.22712003,174682.01750757
1745312.5,58422.373298266,106760.60852918,59747.453201799,81210.389145802,56114.068099311,113186.41607374,174558.69165189
1746875,58357.688816425,106799.73270777,59741.214211078,81247.170310208,56156.251262891,113262.80404841,174435.13864321
1748437.5,58292.88568732,106838.95825688,59735.025198733,81283.872128231,56198.49428453,113338.43940875,174312.32503554
1750000,58227.957392039,106878.28453836,59728.893714488,81320.487663461,56240.790397975,113412.65215562,174190.93413805
1751562.5,58162.903546595,106917.70713839,59722.825648034,81357.011212251,56283.132927301,113485.19829973,174071.22122769
1753125,58097.73174898,106957.21876752,59716.822609103,81393.438402536,56325.515384302,113556.32509773,173952.94798982
1754687.5,58032.457962195,106996.80994893,59710.880897295,81429.766233264,56367.931558793,113626.69651057,173835.45688894
1756250,57967.104425968,107036.46951011,59704.993077525,81465.992988545,56410.375601157,113697.18398173,173717.88041495
1757812.5,57901.696439831,107076.18451123,59699.151027392,81502.118193964,56452.842096646,113768.71515941,173599.29257152
1759375,57836.260898325,107115.93912121,59693.348340074,81538.142395835,56495.326130447,113842.09040674,173478.89270735
1760937.5,57770.828653086,107155.71277754,59687.579455185,81574.06704413,56537.823345428,113917.48047295,173356.50825167
1762500,57705.439836852,107195.47866036,59681.835533879,81609.89437851,56580.329992528,113994.20624485,173232.815353
1764062.5,57640.147934321,107235.20436869,59676.099456316,81645.627303917,56622.842973776,114071.20910071,173108.86886227
1765625,57575.017448822,107274.85596903,59670.34384951,81681.269337105,56665.35987833,114147.5078761,172985.64564109
1767187.5,57510.113597915,107314.40439818,59664.534832707,81716.824499528,56707.879012963,114222.39826345,172863.84539524
1768750,57445.488431196,107353.83123291,59658.639935796,81752.297269254,56750.399427089,114295.60370165,172743.7400021
1770312.5,57381.170287076,107393.13105135,59652.636190275,81787.692436885,56792.920931951,114367.34828944,172625.10081301
1771875,57317.160370622,107432.31002627,59646.51486955,81823.014969251,56835.444114038,114438.28658842,172507.26906184
1773437.5,57253.43546952,107471.38238901,59640.282246002,81858.269872745,56877.970342578,114509.29135328,172389.36832685
1775000,57189.95367502,107510.36673878,59633.957579247,81893.462025903,56920.501769551,114581.2965754,172270.46163609
1776562.5,57126.660555205,107549.28311879,59627.569950577,81928.596008841,56963.041319669,114655.12789958,172149.72114733
1778125,57063.494670898,107588.15088384,59621.155051523,81963.675917451,57005.592670859,114730.99774974,172026.93305568
1779687.5,57000.392377611,107626.98745182,59614.751868353,81998.705180119,57048.160223446,114808.24527723,171902.75762141
1781250,56937.292273164,107665.80709226,59608.399657301,82033.686463268,57090.749058235,114885.7994877,171778.26596807
1782812.5,56874.139617637,107704.62009719,59602.134714069,82068.621472884,57133.364882235,114962.65828172,171654.46093425
1784375,56810.890723838,107743.43184694,59595.987145356,82103.510920682,57176.013965548,115038.09803456,171532.06736307
1785937.5,56747.516790119,107782.24219904,59589.977945643,82138.354436918,57218.703069405,115111.83008141,171411.37547746
1787500,56684.006117318,107821.04524356,59584.117142579,82173.150675867,57261.439366715,115184.07636129,171292.16509266
1789062.5,56620.363521131,107859.83000137,59578.403774656,82207.897452713,57304.230357537,115255.49591451,171173.77897807
1790625,56556.606480691,107898.5817823,59572.828467587,82242.591895239,57347.083780333,115326.96657366,171055.34102018
1792187.5,56492.759021995,107937.28418809,59567.377487222,82277.230746387,57390.007519426,115399.42824412,170935.91279275
1793750,56428.845628258,107975.92079352,59562.037089253,82311.81068559,57433.009507065,115473.71866619,170814.65763012
1795312.5,56364.887576877,108014.47611292,59556.796147097,82346.328688789,57476.09762074,115550.05804337,170691.35581019
1796875,56300.902964207,108052.93551568,59551.646201148,82380.782376086,57519.27957548,115627.77716435,170566.67620303
1798437.5,56236.910073084,108091.28452301,59546.578829824,82415.170358166,57562.5628108,115705.79057435,170441.70283076
1800000,56172.932376634,108129.50800877,59541.581614692,82449.492472357,57605.954373367,115783.08535668,170317.44579749
1801562.5,56109.002625781,108167.59032004,59536.634057975,82483.750038691,57649.460798378,115858.93533949,170194.62681964
1803125,56045.163396798,108205.51658421,59531.705950471,82517.94592774,57693.087991879,115933.06215775,170073.51799113
1804687.5,55981.462668832,108243.27538367,59526.759308489,82552.084496605,57736.841118649,116005.70791013,169953.86911362
1806250,55917.94543881,108280.86169269,59521.753851318,82586.171475656,57780.724500126,116077.54982442,169834.99321697
1807812.5,55854.644715298,108318.27883895,59516.653973861,82620.213747235,57824.741528394,116149.47314365,169715.9940526
1809375,55791.575540051,108355.53860577,59511.434465957,82654.219044427,57868.894600046,116222.42196255,169595.91578118
1810937.5,55728.733666165,108392.65947685,59506.083347166,82688.195654347,57913.185072518,116297.23125402,169473.91152892
1812500,55666.098021862,108429.66402305,59500.601681194,82722.152215744,57957.613246154,116374.09082095,169349.77999104
1814062.5,55603.63497743,108466.57638272,59495.001576449,82756.097496447,58002.178373703,116452.2920407,169224.21915254
1815625,55541.302789174,108503.42026504,59489.303413869,82790.040331953,58046.878696954,116530.73018814,169098.32431486
1817187.5,55479.055444282,108540.21744825,59483.533337409,82823.989490527,58091.711508899,116608.38957969,168973.10319093
1818750,55416.845752352,108576.98699742,59477.720703214,82857.953673006,58136.673240145,116684.55718943,168849.26244442
1820312.5,55354.627838971,108613.74484979,59471.895847578,82891.941470813,58181.759564629,116758.9870106,168727.04341761
1821875,55292.359318436,108650.50363158,59466.087940189,82925.961368124,58226.965520633,116831.9624452,168606.15977583
1823437.5,55230.003405154,108687.27264962,59460.322822038,82960.021689034,58272.285642924,116904.19007423,168485.90371699
1825000,55167.531063286,108724.05769799,59454.621023763,82994.130567704,58317.714101386,116976.5629336,168365.38261226
1826562.5,55104.923005972,108760.86086002,59448.996004048,83028.295903419,58363.244841048,117050.02776691,168243.65161857
1828125,55042.171059302,108797.6802964,59443.453149343,83062.525251026,58408.87171803,117125.4002881,168119.89823778
1829687.5,54979.278280969,108834.51011591,59437.989974039,83096.825697775,58454.58862847,117202.79967904,167994.00762379
1831250,54916.257444358,108871.34082538,59432.597422046,83131.20369062,58500.389628145,117281.45001698,167866.76097247
1832812.5,54853.128064645,108908.15993264,59427.262515735,83165.664805375,58546.269042107,117360.22704996,167739.28858953
1834375,54789.91276718,108944.95296214,59421.971276914,83200.213450582,58592.221564833,117438.12420614,167612.6037722
1835937.5,54726.634086443,108981.70428676,59416.711265861,83234.852655057,58638.242350928,117514.46222371,167487.39313123
1837500,54663.312526781,109018.3979472,59411.472951975,83269.58373687,58684.327097418,117589.05386659,167363.85187316
1839062.5,54599.966082618,109055.01845848,59406.249376783,83304.406206902,58730.472119113,117662.24660564,167241.64115045
1840625,54536.610770676,109091.55179835,59401.034738497,83339.317556489,58776.674418141,117734.78579633,167120.02492151
1842187.5,54473.261392697,109127.98679962,59395.822162737,83374.313265881,58822.931748701,117807.57227456,166998.1123558
1843750,54409.931897179,109164.31676176,59390.601633323,83409.386907754,58869.242675556,117881.55503322,166874.96509119
1845312.5,54346.635291531,109200.54075367,59385.358733092,83444.530315739,58915.606622871,117957.50929923,166749.81898385
1846875,54283.383664373,109236.66383941,59380.074324499,83479.733922828,58962.023912462,118035.440167,166622.68016942
1848437.5,54220.188860902,109272.69606061,59374.725002486,83514.987072082,59008.495788304,118114.48268758,166494.42452803
1850000,54157.063515273,109308.65067362,59369.283908842,83550.278490086,59055.024425202,118193.49815346,166366.20083351
1851562.5,54094.021317457,109344.54314654,59363.72168601,83585.596701437,59101.612918794,118271.50388419,166239.00034556
1853125,54031.075791759,109380.39132862,59358.007768203,83620.93040215,59148.265254729,118347.87887366,166113.45058087
1854687.5,53968.238362722,109416.21610937,59352.111899299,83656.268717891,59194.986254431,118422.52262567,165989.6560306
1856250,53905.517277253,109452.04122828,59346.005426253,83691.601478657,59241.78149832,118495.86602997,165867.18706125
1857812.5,53842.91777828,109487.89162493,59339.662802114,83726.919261279,59288.657227836,118568.69551413,165745.25579142
1859375,53780.441876584,109523.79143855,59333.063640643,83762.213420345,59335.620229,118641.9167581,165622.95263676
1860937.5,53718.085665693,109559.76348592,59326.195660191,83797.476059932,59382.677699399,118716.47807829,165499.32335057
1862500,53655.834354013,109595.83098621,59319.057538891,83832.700061698,59429.837101003,118793.0810279,165373.65893028
1864062.5,53593.657992302,109632.02026026,59311.660225833,83867.878985687,59477.106002103,118871.56891901,165246.10761479
1865625,53531.511345418,109668.36233326,59304.025088455,83903.007134544,59524.491913037,118950.97513338,165117.6270519
1867187.5,53469.33919137,109704.89205903,59296.179213864,83938.079571858,59572.002118739,119030.15640549,164989.35143963
1868750,53407.085732947,109741.64465977,59288.149234316,83973.092150504,59619.643511027,119108.17165993,164862.21305149
1870312.5,53344.705358984,109778.65051784,59279.955609238,84008.041526635,59667.422422346,119184.48652311,164736.73804183
1871875,53282.171525291,109815.93008266,59271.608697205,84042.925203102,59715.344463545,119259.11472955,164612.90529864
1873437.5,53219.480700299,109853.49069239,59263.107906116,84077.741565763,59763.414370333,119332.58288651,164490.18187858
1875000,53156.64975859,109891.32727233,59254.443630791,84112.489865327,59811.63586299,119405.7119926,164367.74161737
1876562.5,53093.708042929,109929.42630536,59245.601254189,84147.170258226,59860.011526484,119479.40965015,164244.67296265
1878125,53030.687791684,109967.77102183,59236.565709551,84181.78375242,59908.54271569,119554.6168692,164120.03213961
1879687.5,52967.616705252,110006.34503147,59227.325431977,84216.332219071,59957.229491929,119631.9132297,163993.23789059
1881250,52904.514483297,110045.13328244,59217.875132167,84250.818296505,60006.070597467,119710.93614956,163864.65205855
1882812.5,52841.39315147,110084.12044645,59208.217333372,84285.245303775,60055.06347449,119790.62126298,163735.33902745
1884375,52778.259944963,110123.28787549,59198.362688409,84319.617213703,60104.204331438,119869.83844466,163606.42950133
1885937.5,52715.121134828,110162.60990261,59188.330129344,84353.938448694,60153.488254467,119947.71375369,163478.79837635
1887500,52651.985207292,110202.05105024,59178.146483635,84388.213880163,60202.909358392,120023.83479247,163352.85922779
