time,area_h1,area_h2,area_h3,area_h4,area_h5,area_h6,area_h7
1401562.5,74083.520583027,90056.378402494,70359.112963764,78430.074994597,53502.04476535,30784.737691434,252784.13059932
1404687.5,73941.298584264,90052.878244641,70455.186495311,78531.638949421,53584.559079539,30761.522934655,252672.91571216
1406250,73870.060945209,90051.241792026,70503.405628764,78582.496600049,53625.957214867,30750.829775775,252616.0080433
1407812.5,73798.890896491,90049.627927575,70551.59320736,78633.261993988,53667.428581061,30741.394479852,252557.80291366
1409375,73727.806685163,90047.983889759,70599.774655649,78683.941275141,53708.981806503,30733.883993754,252497.62769402
1410937.5,73656.819805469,90046.278800215,70647.963090571,78734.534635194,53750.625424982,30728.838666554,252434.939577
1412500,73585.932187741,90044.495542446,70696.167825922,78785.036942916,53792.367803842,30726.562954086,252369.43674304
1414062.5,73515.13477328,90042.620476811,70744.40240762,78835.438611493,53834.217071235,30726.87699743,252301.30966212
1415625,73444.407992028,90040.634239575,70792.689803616,78885.726641219,53876.181036331,30729.034611927,252231.32567529
1417187.5,73373.723979707,90038.506250772,70841.06409711,78935.885728975,53918.267102441,30731.503757664,252161.04908332
1418750,73303.050114783,90036.193875694,70889.569517876,78985.899429963,53960.482175443,30733.200099329,252091.6047869
1420312.5,73232.35353317,90033.644787172,70938.258687411,79035.751284338,54002.832574734,30735.849296218,252021.30983695
1421875,73161.606200486,90030.800818013,70987.190371081,79085.426016396,54045.323946235,30740.426368072,251949.22627971
1423437.5,73090.789591639,90027.601691301,71036.42666385,79134.910826115,54087.961179306,30746.565570427,251875.74447735
1425000,73019.897420638,90023.988036233,71086.029754715,79184.196761378,54130.748331108,30754.589105646,251800.55059027
1426562.5,72948.935066978,90019.904200434,71136.058584678,79233.280169254,54173.688561797,30765.559317865,251722.57409898
1428125,72877.915839248,90015.300722394,71186.566519607,79282.163874849,54216.784084583,30779.953618528,251641.31534078
1429687.5,72806.856079735,90010.136071856,71237.5999173,79330.857801369,54260.036131809,30796.692070498,251557.82192742
1431250,72735.771603546,90004.377891835,71289.196151664,79379.378648511,54303.444937957,30813.855789978,251473.9749765
1432812.5,72664.676488354,89998.005498173,71341.379157354,79427.748237943,54347.009741047,30829.840865714,251391.3400114
1434375,72593.583012418,89991.016056213,71394.151299479,79475.990774468,54390.728805121,30843.929845977,251310.60020631
1435937.5,72522.500555861,89983.43516003,71447.483187534,79524.129348764,54434.599468072,30856.175269135,251231.67701059
1437500,72451.432445813,89975.32798945,71501.305838238,79572.182911633,54478.618213406,30867.168000389,251153.96460106
1439062.5,72380.371982398,89966.804689127,71555.510315786,79620.16447248,54522.780761472,30878.189171461,251076.17860727
1442187.5,72238.531758896,89948.802969013,71664.354922811,79715.608226761,54611.488613739,30909.011184706,250912.20232406
1443750,72167.307916774,89939.9578813,71718.926304405,79763.421841988,54656.055564693,30929.454017601,250824.87647323
1445312.5,72095.96974518,89931.322659178,71773.334147568,79811.171687999,54700.743331453,30950.950732128,250736.50769648
1446875,72024.482227679,89922.994270438,71827.508124443,79858.859975429,54745.545641976,30971.254056177,250649.35570385
1450000,71881.25502177,89907.56358337,71934.485714583,79953.805197648,54835.414054766,31002.371056283,250485.10537157
1453125,71737.241786141,89893.391159134,72040.605903249,80048.796726827,54925.664726599,31028.992543146,250325.30715489
1456250,71592.547347168,89880.067449358,72146.047349383,80144.170103061,55016.251636453,31061.281701336,250159.63441323
1457812.5,71519.852686138,89873.56032641,72198.825617417,80192.172314067,55061.700802401,31081.363705533,250072.52454802
1459375,71447.057078405,89867.157574133,72251.424350523,80240.354393422,55107.21918047,31102.137140521,249984.65028252
1460937.5,71374.180858375,89860.819774932,72303.857324921,80288.720924444,55152.803556735,31121.584475557,249898.03308502
1462500,71301.253312266,89854.505502205,72356.137128303,80337.246731561,55198.45139722,31138.46541332,249813.94051511
1464062.5,71228.316689031,89848.161611321,72408.28053777,80385.88144284,55244.160923361,31152.906047068,249732.2927486
1465625,71155.42587796,89841.716905584,72460.313635193,80434.562813135,55289.931176205,31165.809100384,249652.24049153
1467187.5,71082.642899064,89835.082622513,72512.2747253,80483.233534654,55335.762066391,31178.20940113,249572.79475094
1468750,71010.028437194,89828.15972921,72564.213236212,80531.85576241,55381.654404485,31191.376546865,249492.71188361
1470312.5,70937.634078361,89820.850322777,72616.184213651,80580.419832685,55427.609909137,31206.777674584,249410.52396879
1471875,70865.49745732,89813.069958518,72668.239724313,80628.946780761,55473.631191553,31225.327215797,249325.28767173
1473437.5,70793.639917843,89804.758579397,72720.420067768,80677.485614068,55519.721715351,31246.379622847,249237.59448272
1475000,70722.065044813,89795.887726768,72772.748607994,80726.105664079,55565.885730436,31268.048903258,249149.25832264
1476562.5,70650.757401172,89786.461864563,72825.232979666,80774.882618606,55612.128180866,31288.570302117,249061.966653
1478125,70579.682523905,89776.512068966,72877.872656842,80823.877950021,55658.454588326,31307.077212235,248976.52299969
1479687.5,70508.789890238,89766.083028455,72930.670317612,80873.116048249,55704.870918056,31323.514687769,248892.95510961
1481250,70438.019511728,89755.2171724,72983.641933142,80922.571421361,55751.383434708,31338.199951496,248810.96657515
1482812.5,70367.310849261,89743.941471797,73036.821465099,80972.176358803,55797.998551363,31351.770802286,248729.98050138
1484375,70296.611196239,89732.261725233,73090.258182077,81021.845852088,55844.722674638,31365.44902663,248648.85134308
1485937.5,70225.880532459,89720.166444009,73144.007640384,81071.504372822,55891.56205118,31380.73020859,248566.14875054
1487500,70155.091444653,89707.639107033,73198.118948416,81121.101791001,55938.522618325,31398.437451023,248481.08863954
1489062.5,70084.225547836,89694.674245442,73252.62150468,81170.616476512,55985.609860757,31417.964629529,248394.28773523
1490625,70013.270248097,89681.291258568,73307.513625199,81220.050971305,56032.8286719,31437.911331796,248307.13389312
1492187.5,69942.219425655,89667.541511455,73362.754011086,81269.426388988,56080.183219494,31457.056296922,248220.81914639
1493750,69871.077687266,89653.508048506,73418.257367667,81318.778736816,56127.676818223,31474.896623949,248135.80471756
1495312.5,69799.863308386,89639.300733274,73473.896653137,81368.15641346,56175.311815941,31491.433741807,248052.03733398
1496875,69728.605026834,89625.049661632,73529.513992238,81417.615209355,56223.089495118,31506.828562027,247969.29805279
1498437.5,69657.334293391,89610.894728003,73584.940290789,81467.206397147,56271.009989866,31521.700498867,247886.91380193
1500000,69586.081043297,89596.968011336,73640.018639185,81516.957153363,56319.072223887,31537.386374732,247803.51655419
1501562.5,69514.879640393,89583.369097398,73694.623750829,81566.85287945,56367.273875067,31555.477284784,247717.52347207
1503125,69443.782180858,89570.141287666,73748.672309966,81616.835747386,56415.611368695,31576.522267304,247628.43483811
1504687.5,69372.866862392,89557.260931177,73802.124284316,81666.824251003,56464.079902347,31599.461595564,247537.38217319
1506250,69302.230107157,89544.649046648,73854.9777624,81716.740995697,56512.673503341,31622.635111058,247446.09347369
1507812.5,69231.964477044,89532.201838371,73907.25915174,81766.532201857,56561.385119255,31644.835091409,247355.82212031
1509375,69162.136006687,89519.825909912,73959.009562086,81816.172968337,56610.206741636,31665.516376312,247267.13243502
1510937.5,69092.77276922,89507.46329679,74010.270470866,81865.662538899,56659.129559746,31684.386512245,247180.31485222
1512500,69023.864864063,89495.10157569,74061.073455604,81915.016446691,56708.144135264,31701.467054161,247095.33246852
1514062.5,68955.369521762,89482.771687385,74111.437290704,81964.260366662,56757.240589819,31717.681414303,247011.23912936
1515625,68887.216678547,89470.53813429,74161.37241277,82013.426761841,56806.408797034,31734.816274057,246926.22094145
1517187.5,68819.315203052,89458.484917505,74210.889279376,82062.553096365,56855.638570925,31754.306224319,246838.81270845
1518750,68751.562257357,89446.699338113,74260.00569842,82111.679625479,56904.919840441,31775.797459773,246749.33578041
1520312.5,68683.85656014,89435.256112166,74308.750009164,82160.843795613,56954.242807353,31797.794710597,246659.25600496
1521875,68616.113309954,89424.204702114,74357.159313276,82210.069212952,57003.598082645,31819.048897514,246569.80648153
1523437.5,68548.276546735,89413.561707272,74405.274912218,82259.351612331,57052.976803542,31839.160257212,246481.39816068
1525000,68480.324932861,89403.3100085,74453.137618366,82308.650578727,57102.370733824,31858.193069342,246394.01305837
1526562.5,68412.268739543,89393.404893996,74500.784499075,82357.896931025,57151.772350364,31876.337267905,246307.53531808
1528125,68344.139439912,89383.784805174,74548.248252057,82407.013798174,57201.174919344,31894.406393894,246221.23239143
1529687.5,68275.976807012,89374.382854668,74595.558095632,82455.938794998,57250.572567514,31914.074977557,246133.49590261
1531250,68207.819148118,89365.134791653,74642.741056562,82504.63610978,57299.960352627,31936.986776332,246042.72176492
1532812.5,68139.699775978,89355.981649523,74689.822341782,82553.096919979,57349.334334397,31963.068138864,245948.99683947
1534375,68071.649389229,89346.867792704,74736.824690944,82601.332982382,57398.691649313,31990.47154546,245854.16194996
1535937.5,68003.701732102,89337.736336851,74783.767471885,82649.369076901,57448.030588122,32017.148850918,245760.24594321
1537500,67935.898823921,89328.524557166,74830.66672979,82697.237471192,57497.350673067,32041.880470298,245668.44127456
1539062.5,67868.291974079,89319.161664665,74877.537598862,82744.974842435,57546.652730956,32064.218613708,245579.16257528
1540625,67800.936433568,89309.570672159,74924.399168,82792.62064807,57595.938953691,32084.0293907,245492.5047338
1542187.5,67733.88103111,89299.674223201,74971.280294076,82840.215057104,57645.212935449,32101.831893204,245407.90456584
1543750,67667.15722173,89289.402650732,75018.223381024,82887.794479059,57694.479677959,32119.263654347,245323.67893514
1545312.5,67600.771735805,89278.701925438,75065.283909774,82935.383693149,57743.74555706,32138.473003048,245237.64017572
1546875,67534.704187303,89267.539884098,75112.526081212,82982.985327366,57793.018244231,32160.444596092,245148.78167969
1548437.5,67468.909006313,89255.90950026,75160.016648986,83030.57112494,57842.306584628,32184.168063934,245058.11907093
1550000,67403.321146432,89243.828258956,75207.818502023,83078.082323468,57891.620435421,32207.999656605,244967.32967708
1551562.5,67337.865030559,89231.333668777,75255.984879879,83125.442719828,57940.970470142,32231.028328663,244877.37490214
1553125,67272.46558967,89218.476226197,75304.554227201,83172.578897255,57990.367958172,32253.158733894,244788.3983676
1554687.5,67207.05917348,89205.312352638,75353.545427163,83219.437281418,58039.824527667,32274.525731046,244700.29550658
1556250,67141.601703408,89191.90003225,75402.953335641,83265.991300173,58089.35191804,32295.488805149,244612.71290533
1557812.5,67076.071925861,89178.299037526,75452.744993016,83312.23916723,58138.961728795,32317.215087153,244524.46806041
1559375,67010.469109321,89164.575486588,75502.857284705,83358.197085499,58188.665171472,32341.416275317,244433.81958709
1560937.5,66944.80648903,89150.808217977,75553.197134299,83403.892479181,58238.472828138,32368.919774827,244339.90307654
1562500,66879.103116219,89137.092274871,75603.646542056,83449.359247932,58288.394422119,32398.307809236,244244.09658756
1564062.5,66813.376795725,89123.536380447,75654.072633502,83494.635440881,58338.438607663,32427.079048419,244148.86109335
1565625,66747.639825119,89110.253841842,75704.341515765,83539.762211871,58388.612784873,32453.423953672,244055.96586685
1567187.5,66681.898117033,89097.349810501,75754.332471321,83584.782250765,58438.922945873,32476.737344047,243965.97706045
1568750,66616.153430753,89084.909214732,75803.948091331,83629.73632785,58489.373557806,32497.125023684,243878.75435383
1570312.5,66550.40767444,89072.988559054,75853.118535737,83674.656758549,58539.967487255,32515.132322577,243793.72866238
1571875,66484.667415763,89061.613191714,75901.799742918,83719.559015102,58590.7059707,32532.249167885,243709.40549591
1573437.5,66418.946383915,89050.779084602,75949.969174134,83764.434010327,58641.588634581,32550.842941731,243623.4397707
1575000,66353.264681823,89040.458178428,75997.621086573,83809.246258542,58692.613567738,32572.905284542,243533.89094234
1576562.5,66287.645600772,89030.605248472,76044.762728026,83853.941918828,58743.777441338,32598.211289649,243441.0557729
1578125,66222.112621799,89021.164451256,76091.41069114,83898.465298007,58795.075676944,32624.895780037,243346.87548081
1579687.5,66156.688387118,89012.074466757,76137.586936205,83942.775786213,58846.502654832,32651.331269045,243253.04049982
1581250,66091.394287304,89003.272653474,76183.315353557,83986.857599554,58898.051951847,32676.85779713,243160.25035712
1582812.5,66026.247143963,88994.699568665,76228.621201473,84030.72003725,58949.716593067,32701.357787269,243068.6376683
1584375,65961.251769955,88986.304354516,76273.534074605,84074.391313229,59001.489301436,32724.876307086,242978.15287916
1585937.5,65896.393273743,88978.049171866,76318.092201387,84117.910767028,59053.362727636,32748.122934399,242888.06892393
1587500,65831.634816958,88969.910453005,76362.344509356,84161.322602724,59105.329651011,32772.60978153,242796.8481854
1589062.5,65766.922716552,88961.876578069,76406.348853833,84204.672086586,59157.383142048,32799.773049235,242703.02357367
1590625,65702.195958104,88953.94359298,76450.167378493,84248.003777145,59209.516681815,32829.100230265,242607.07238119
1592187.5,65637.39581986,88946.11124487,76493.861033413,84291.360295,59261.724244366,32858.306531177,242511.2408313
1593750,65572.472950443,88938.380347295,76537.484841222,84334.780105465,59314.000352808,32885.32284309,242417.55855967
1595312.5,65507.391203191,88930.751389443,76581.08469281,84378.293337517,59366.340119835,32909.33889997,242326.80035722
1596875,65442.128561213,88923.223845795,76624.695978394,84421.915769515,59418.739283272,32930.441978306,242238.85458349
1598437.5,65376.675702593,88915.795849908,76668.344106286,84465.642173612,59471.194244051,32949.184305858,242153.16361768
1600000,65311.032893897,88908.464010192,76712.04634519,84509.441724238,59523.702111037,32966.956151816,242068.35676362
1601562.5,65245.206228706,88901.223059616,76755.814850843,84553.259046835,59576.260757773,32985.991316249,241982.24473997
1603125,65179.204460768,88894.065464511,76799.659199615,84597.024523711,59628.868890353,33008.425349576,241892.75211145
1604687.5,65113.037410804,88886.980666557,76843.588065672,84640.671318213,59681.526118871,33034.435653762,241799.76076611
1606250,65046.716126752,88879.954168234,76887.609705848,84684.151369221,59734.233029416,33062.285638172,241705.04996235
1607812.5,64980.254082816,88872.966809928,76931.731448723,84727.443446147,59786.991249391,33090.182976469,241610.42998651
1609375,64913.668242357,88865.994817395,76975.958819059,84770.552042982,59839.803496486,33117.229024145,241516.79355757
1610937.5,64846.979076883,88859.010961192,77020.29480969,84813.500675285,59892.673600258,33143.065199329,241424.47567735
1612500,64780.209404123,88851.986696147,77064.739276906,84856.324441505,59945.606485894,33167.556374984,241333.57732043
1614062.5,64713.38262437,88844.894462754,77109.288994838,84899.064257869,59998.608110236,33191.328508559,241243.43304136
1615625,64646.521098009,88837.709415005,77153.937815335,84941.763831487,60051.685350092,33215.864627203,241152.51786286
1617187.5,64579.644943882,88830.409975054,77198.677622837,84984.468058738,60104.845842754,33242.548164994,241059.40539173
1618750,64512.770888457,88822.97739558,77243.500031797,85027.221566083,60158.097780206,33270.742847209,240964.68949066
1620312.5,64445.910505682,88815.39479047,77288.39902373,85070.066061444,60211.449672252,33298.111094973,240870.66885144
1621875,64379.067622456,88807.646636984,77333.373903263,85113.03591587,60264.910093119,33322.896961019,240779.06886728
1623437.5,64312.235619757,88799.71883649,77378.431687048,85156.15268071,60318.487421634,33344.828943426,240690.14481092
1625000,64245.396241286,88791.598928755,77423.587863127,85199.419344322,60372.18958341,33364.397739093,240603.4103
1626562.5,64178.521533303,88783.275824908,77468.864503946,85242.816040132,60426.023801356,33382.352894912,240518.14540143
1628125,64111.579482337,88774.738391226,77514.286029842,85286.300843346,60479.996362085,33400.219690756,240432.8792004
1629687.5,64044.542039997,88765.973380429,77559.87343069,85329.81947114,60534.112406169,33420.320796737,240345.35847483
1631250,63977.392470793,88756.964013284,77605.638918423,85373.321748248,60588.375746532,33444.68008993,240253.62701278
1632812.5,63910.128624927,88747.691210399,77651.582198113,85416.777105818,60642.788716816,33472.914159131,240158.11798478
1634375,63842.760763915,88738.13853246,77697.688770052,85460.181844119,60697.352063556,33502.606934626,240061.27109126
1635937.5,63775.305913227,88728.299846779,77743.929069362,85503.557094469,60752.0648919,33531.555903768,239965.28728048
1637500,63707.782540648,88718.187461017,77790.256670176,85546.941559812,60806.924669357,33558.718682126,239871.18841685
1639062.5,63640.208027581,88707.838019503,77836.605586697,85590.383717368,60861.927285803,33583.758924568,239779.27843847
1640625,63572.598391227,88697.314589121,77882.88879495,85633.936059368,60917.067164521,33606.821122391,239689.37387841
1642187.5,63504.96792932,88686.704208513,77929.000856249,85677.651866377,60972.337417327,33629.02643701,239600.31128519
1643750,63437.327265261,88676.111293813,77974.825940866,85721.583359224,61027.730038256,33652.29980376,239510.12229881
1645312.5,63369.68053536,88665.647879375,78020.249757422,85765.779595893,61083.236121253,33678.123360221,239417.28275046
1646875,63302.02374712,88655.422290709,78065.171894409,85810.283022095,61138.846085794,33705.537583204,239322.71537666
1648437.5,63234.345499415,88645.528724689,78109.514721751,85855.125066284,61194.549906034,33732.119056801,239228.81702501
1650000,63166.629558207,88636.039729188,78153.227867001,85900.321116026,61250.337333647,33756.213566324,239137.2308296
1651562.5,63098.857766018,88627.002867643,78196.288224528,85945.865467743,61306.19810046,33777.436161504,239048.35141209
1653125,63031.01215266,88618.44139747,78238.696936101,85991.727071114,61362.122089134,33795.968412202,238962.03194131
1654687.5,62963.075971625,88610.357765155,78280.474698889,86037.850381724,61418.099466938,33812.612546957,238877.5291687
1656250,62895.034107856,88602.738500998,78321.6565234,86084.165486972,61474.120789116,33829.435105845,238792.8494858
1657812.5,62826.873499435,88595.559113379,78362.286458223,86130.605625423,61530.177082501,33849.340411458,238705.15780957
1659375,62758.584012583,88588.788156626,78402.412778134,86177.123331375,61586.259918288,33874.207279033,238612.62452395
1660937.5,62690.159772595,88582.390163194,78442.083798207,86223.697861135,61642.36148673,33902.872496132,238516.434422
1662500,62621.600530627,88576.327524789,78481.344718642,86270.332984983,61698.474698555,33932.644852748,238419.27468965
1664062.5,62552.912451563,88570.561791739,78520.235533303,86317.049715585,61754.593324158,33961.503678834,238323.14350481
1665625,62484.107886469,88565.054737086,78558.790118504,86363.878748915,61810.712168167,33988.383318576,238229.07302227
1667187.5,62415.204159802,88559.76938292,78597.036212324,86410.855221193,61866.827270461,34012.631684876,238137.67606841
1668750,62346.221846797,88554.670894006,78634.995952119,86458.015878867,61922.936122884,34034.431493574,238048.72781174
1670312.5,62277.183168025,88549.727213059,78672.686392275,86505.397509124,61979.03789492,34055.247337459,237960.72048513
1671875,62208.110907072,88544.909357273,78710.119636778,86553.035173531,62035.133658878,34077.217186834,237871.47407962
1673437.5,62139.027894103,88540.191376145,78747.302561798,86600.959477114,62091.226599608,34101.168057581,237780.12403364
1675000,62069.95680848,88535.550048919,78784.236417187,86649.193307244,62147.32220558,34125.513413272,237688.22779931
1676562.5,62000.919946565,88530.964532347,78820.916473589,86697.748686258,62203.428452745,34148.403124501,237597.61878398
1678125,61931.938640021,88526.416060765,78857.332201615,86746.623079427,62259.555982482,34169.166070202,237508.96796548
1679687.5,61863.032171954,88521.887813553,78893.468219765,86795.795973805,62315.718276828,34187.90633066,237422.19121342
1681250,61794.216252487,88517.364980378,78929.306144974,86845.230620627,62371.931842871,34205.031334358,237336.91882429
1682812.5,61725.501297363,88512.83502862,78964.827151298,86894.885576017,62428.216434793,34221.915701255,237251.81881064
1684375,61656.89085961,88508.288080524,79000.014968659,86944.732794571,62484.595358038,34240.939503559,237164.53843503
1685937.5,61588.380565285,88503.717335119,79034.858796339,86994.772826168,62541.095913944,34264.411817229,237072.76274591
1687500,61519.957891479,88499.11940009,79069.355647953,87045.040020533,62597.750060192,34292.095000605,236976.68197914
1689062.5,61451.603119431,88494.494347379,79103.511627542,87095.598313902,62654.595416808,34321.287861586,236878.90931334
1690625,61383.291734662,88489.845223037,79137.341932732,87146.532980604,62711.67679812,34349.418867215,236781.89246362
1692187.5,61314.99826778,88485.176863409,79170.869480875,87197.943882428,62769.048510038,34375.023673206,236686.93932225
1693750,61246.701005601,88480.494106548,79204.122505227,87249.94306795,62826.777760404,34397.332553529,236594.62900073
1695312.5,61178.386289372,88475.799911801,79237.131784317,87302.657387559,62884.949684693,34416.395192165,236504.67975008
1696875,61110.050779538,88471.094182639,79269.928225174,87356.235712512,62943.674612733,34433.775550366,236415.24093703
1698437.5,61041.70067779,88466.373863972,79302.541250535,87410.859967999,63003.098015334,34452.12146974,236323.30475462
1700000,60973.348389011,88461.63420499,79334.99795986,87466.757881598,63063.411935469,34473.428588525,236226.42104054
1701562.5,60905.008459992,88456.870322683,79367.322416512,87524.208268078,63124.860218517,34496.747448888,236124.98286532
1703125,60836.694745902,88452.078092214,79399.53471167,87583.505879096,63187.711848273,34519.714041782,236020.76068105
1704687.5,60768.419578613,88447.253880406,79431.650077828,87644.821469681,63252.150767436,34540.80201839,235914.90220763
1706250,60700.194257479,88442.393392506,79463.678755763,87707.957838081,63318.072300871,34559.468305522,235808.23514977
1707812.5,60632.029498778,88437.490345871,79495.627228688,87772.251842146,63384.975941754,34575.740292866,235701.88484989
1709375,60563.934885919,88432.535585664,79527.500798476,87836.853029439,63452.174980497,34590.805843176,235596.19487682
1710937.5,60495.917357121,88427.516846961,79559.306697099,87901.13199431,63519.147944613,34607.146744586,235489.8324153
1714062.5,60360.447435384,88417.025848393,79622.559794639,88028.868767729,63652.617880054,34656.210927451,235262.26934634
1715625,60292.628530547,88411.705489271,79654.286067382,88091.369612231,63718.381181401,34686.350258839,235145.27886032
1717187.5,60224.865673332,88406.248938019,79686.022105587,88153.223963007,63783.760652707,34715.017767637,235030.8608997
1718750,60157.139842368,88400.634412959,79717.799562096,88214.588344917,63848.859916721,34740.790446291,234920.18747464
1720312.5,60089.428198523,88394.840366771,79749.65408788,88275.588732845,63913.708504802,34763.082883505,234813.69722566
1721875,60021.705663315,88388.845952467,79781.626173231,88336.313919136,63978.346800733,34782.197954262,234710.96353685
1723437.5,59953.947200954,88382.631221273,79813.762020087,88396.816564015,64042.888447454,34800.038013848,234609.91653236
1725000,59886.130731172,88376.177136544,79846.113468626,88457.099154956,64107.429020642,34819.282370066,234507.76811798
1726562.5,59818.240096237,88369.465813545,79878.736047039,88517.158983866,64171.95216836,34840.816255348,234403.63063559
1728125,59750.267097197,88362.481627046,79911.684655986,88577.040780977,64236.357225136,34862.650647504,234299.51796614
1729687.5,59682.211696558,88355.213727525,79945.00702457,88636.838463652,64300.58355684,34882.626006807,234197.51952404
1731250,59614.080210979,88347.659978458,79978.735769318,88696.615185089,64364.678711097,34899.965169057,234098.26497599
1732812.5,59545.882295684,88339.83154486,80012.880477785,88756.323317856,64428.742474298,34914.779126261,234001.56076325
1734375,59477.628043515,88331.756724729,80047.4216802,88815.832767383,64492.836680957,34927.795426165,233906.72867704
1735937.5,59409.326223338,88323.482499232,80082.308659601,88875.010863533,64556.924865431,34941.158361369,233811.78852748
1737500,59340.983861763,88315.072786613,80117.462495126,88933.763996887,64620.876267897,34958.017355756,233713.82323595
1739062.5,59272.606621698,88306.603367933,80152.784479482,88992.048355852,64684.552481673,34980.565432176,233610.83926117
1740625,59204.199139917,88298.154548071,80188.168450088,89049.875761683,64747.901415693,35007.437110179,233504.26357436
1742187.5,59135.764690103,88289.803350109,80223.514312795,89107.315795038,64810.980352063,35035.267309898,233397.35418998
1743750,59067.304033322,88281.61702888,80258.739740464,89164.475613338,64873.911540203,35061.416533344,233292.53551044
1745312.5,58998.813798642,88273.649013955,80293.787783978,89221.445858644,64936.796942705,35084.300864005,233191.20573806
1746875,58930.284947701,88265.937458678,80328.6295806,89278.265179808,64999.660083429,35102.998942965,233094.22380681
1748437.5,58861.701765348,88258.505876567,80363.262788115,89334.923702289,65062.449717254,35118.119799664,233001.03635075
1750000,58793.041560342,88251.365092604,80397.707179581,89391.370643091,65125.068018371,35132.10912873,232909.33837727
1751562.5,58724.275055103,88244.515675264,80431.99934067,89447.531692396,65187.398407978,35148.088137423,232816.19169116
1753125,58655.367451245,88237.950332298,80466.187438197,89503.381089937,65249.368317147,35166.841264185,232720.90410698
1754687.5,58586.280220855,88231.655736998,80500.326935559,89559.012100034,65311.029671948,35186.328428694,232625.3669059
1756250,58516.973810641,88225.613482441,80534.477169649,89614.585595568,65372.54533107,35204.551071633,232531.25353899
1757812.5,58447.411565704,88219.799915341,80568.698395613,89670.201387487,65434.083750298,35220.606849626,232439.19813592
1759375,58377.565235073,88214.184795258,80603.048617088,89725.829258848,65495.734589526,35234.274229963,232349.36327423
1760937.5,58307.422035349,88208.729090287,80637.579654438,89781.343061542,65557.502784746,35246.483095569,232260.94027806
1762500,58236.991974361,88203.382763732,80672.332654433,89836.59512015,65619.350110787,35259.820704102,232171.52667243
1764062.5,58166.312529337,88198.083974096,80707.334643191,89891.45390383,65681.222946619,35277.593634257,232077.99836866
1765625,58095.448231619,88192.760626555,80742.597201278,89945.808558868,65743.054307286,35301.137902322,231979.19317206
1767187.5,58024.486339027,88187.334594803,80778.116250438,89999.602391452,65804.785078582,35327.856864441,231877.81848125
1768750,57953.531808123,88181.729438229,80813.868688394,90052.892673767,65866.416336266,35354.072791298,231777.48826391
1770312.5,57882.698727147,88175.883649975,80849.807024664,90105.856117208,65928.034114726,35377.176880686,231680.54348558
1771875,57812.090415959,88169.766897445,80885.862502163,90158.715095395,65989.769882811,35395.605430319,231588.1897759
1773437.5,57741.773736716,88163.387785783,80921.962782391,90211.643049064,66051.731681649,35409.191625637,231500.30933875
1775000,57671.767262449,88156.784703353,80958.053036176,90264.711906508,66113.957547093,35420.027570575,231414.69797383
1776562.5,57602.049820019,88150.00640103,80994.107244208,90317.905627502,66176.41635387,35431.744013761,231327.7705396
1778125,57532.576367769,88143.094942386,81030.129898799,90371.170869678,66239.043845078,35447.271390773,231236.71268551
1779687.5,57463.288846498,88136.077022834,81066.154342165,90424.448176232,66301.775636001,35465.592918582,231142.66305768
1781250,57394.122083053,88128.96127442,81102.239920174,90477.662714545,66364.553849918,35483.739960857,231048.72019702
1782812.5,57325.013224783,88121.73643726,81138.46445129,90530.708405043,66427.324147202,35499.605380096,230957.14795432
1784375,57255.919742365,88114.367312567,81174.910067437,90583.466917178,66490.051368653,35512.245053878,230869.03953791
1785937.5,57186.837043075,88106.791319743,81211.648592906,90635.858069322,66552.746863282,35521.970063135,230784.14804853
1787500,57117.799642126,88098.921865511,81248.73638488,90687.877999917,66615.471462435,35531.059494435,230700.13315068
1789062.5,57048.866397886,88090.661336163,81286.215411299,90739.594391774,66678.301931468,35543.075129173,230613.28540223
1790625,56980.104431777,88081.924030226,81324.105731823,90791.10566826,66741.287857654,35561.099387912,230520.37289234
1792187.5,56911.569050604,88072.668062213,81362.393135886,90842.493606916,66804.429896872,35584.013805082,230422.43244242
1793750,56843.273130838,88062.919847735,81401.034992762,90893.799095233,66867.688280635,35607.869510107,230323.41514268
1795312.5,56775.169832322,88052.766869254,81439.984833539,90945.029346938,66931.009747215,35629.330406819,230226.7089639
1796875,56707.167906121,88042.322656606,81479.212497062,90996.177806145,66994.350790243,35646.395096129,230134.37324768
1798437.5,56639.163580736,88031.691201042,81518.708597066,91047.232378319,67057.678902874,35658.539900989,230046.98543896
1800000,56571.066672846,88020.947670915,81558.47865467,91098.166778537,67120.955142281,35667.498006766,229962.88707397
1801562.5,56502.813617949,88010.13479762,81598.534669452,91148.931206052,67184.125008735,35676.663864196,229878.79683599
1803125,56434.369786984,87999.268282461,81638.888230418,91199.460264253,67247.137747379,35689.641713163,229791.23397533
1804687.5,56365.725121277,87988.345840113,81679.546394651,91249.697298831,67309.977733588,35706.159140024,229700.5484715
1806250,56296.886533817,87977.356553162,81720.51015688,91299.617538153,67372.67403471,35722.796529634,229610.15865363
1807812.5,56227.870155386,87966.288243506,81761.774754652,91349.235078117,67435.279896826,35736.689909547,229522.86196195
1809375,56158.695981779,87955.131353075,81803.330841882,91398.591502415,67497.844520132,35746.453669662,229439.95213104
1810937.5,56089.386183246,87943.879001328,81845.165713749,91447.733934845,67560.397798106,35752.377010729,229361.06035799
1812500,56019.966561623,87932.524271118,81887.264149955,91496.697600885,67622.950594375,35757.036854892,229283.55996714
