time,area_h1,area_h2,area_h3,area_h4,area_h5,area_h6,area_h7
1603125,68916.129263602,97177.80980766,65701.127468095,73813.641803597,50829.038090364,30875.675280882,262686.57828579
1606250,68778.460304958,97189.841266449,65764.7545016,73884.683481042,50885.647049821,30902.491380281,262594.12201584
1609375,68640.95010759,97202.820807434,65827.227431219,73955.147315081,50942.573395635,30933.692920151,262497.58802288
1612500,68503.720343914,97217.455832253,65887.707275607,74025.13494126,50999.816945283,30965.179748067,262400.9849136
1615625,68366.759714154,97233.91940283,65946.041199164,74094.765995379,51057.378075538,30993.358613348,262307.77699958
1618750,68229.861328095,97252.108442397,66002.567632841,74164.142091247,51115.256388274,31017.458628883,262218.60548825
1621875,68092.639097616,97271.892545141,66057.83215447,74233.304519245,51173.449627151,31041.215730151,262129.66632622
1625000,67954.615038562,97293.201995798,66112.379654665,74302.21177965,51231.953635374,31068.494512665,262037.14338327
1628125,67815.28212357,97316.029002411,66166.673359824,74370.758367775,51290.763408576,31098.485760521,261942.00797731
1631250,67674.049937546,97340.490437795,66221.10375657,74438.833572241,51349.87349127,31127.460454858,261848.18834971
1634375,67530.32671849,97366.935445287,66275.834769185,74506.395784153,51409.277269013,31153.204630869,261758.02538299
1637500,67384.623249447,97395.703546999,66329.969390821,74573.529616694,51468.965953465,31178.030147118,261669.17809545
1640625,67240.05626281,97426.823608085,66380.355181739,74640.459822101,51528.928218831,31205.886811203,261577.49009522
1643750,67098.652096446,97459.65093215,66425.636476636,74707.493870368,51589.151053105,31238.737533374,261480.67803791
1646875,66959.173974539,97492.720744477,66468.565488828,74774.873468554,51649.621232604,31272.310618285,261382.7344727
1650000,66820.171567201,97525.103257503,66511.59014716,74842.622688008,51710.32601466,31301.628913556,261288.5574119
1653125,66681.856244752,97555.836463763,66555.523461796,74910.562389713,51771.253191638,31326.00163895,261198.96660938
1656250,66545.910671098,97583.95897797,66599.671476112,74978.479372276,51832.39110563,31348.510588191,261111.07780871
1659375,66413.020402617,97610.057122337,66642.745181392,75046.284423837,51893.729476458,31374.387869536,261019.77552381
1662500,66281.338004449,97635.837625649,66684.834239167,75114.084937688,51955.260803546,31404.391852417,260924.25253707
1665625,66148.700410227,97662.124800578,66727.205347422,75182.174207289,52016.981447227,31434.531251424,260828.28253582
1668750,66014.064473235,97688.415147483,66771.325883918,75250.890833364,52078.891659521,31461.586574678,260734.82542779
1671875,65877.75509719,97714.285781543,66817.225340938,75320.344948745,52140.994980409,31485.613642931,260643.78020823
1675000,65740.514225713,97740.290390828,66863.564239455,75390.311413785,52203.29816505,31510.630834836,260551.39073032
1678125,65602.841655404,97767.622184456,66908.63219713,75460.470976302,52265.8115679,31540.243742864,260454.37767593
1681250,65465.497588068,97797.254721597,66950.697868304,75530.647378972,52328.549761198,31572.126201471,260355.22648038
1684375,65329.624029109,97829.221944034,66988.601064645,75600.777462921,52391.531497153,31601.709697475,260258.53430465
1687500,65195.826038434,97862.665695559,67022.618087635,75670.805649029,52454.778826553,31626.624750668,260166.68095211
1690625,65063.729251982,97896.743376449,67053.992513652,75740.754906838,52518.316318762,31649.695284737,260076.76834757
1693750,64932.387507611,97931.155551643,67084.001751387,75810.740917221,52582.170757797,31676.730368713,259982.81314562
1696875,64800.906363715,97965.849341169,67113.628268376,75880.781295964,52646.371155861,31710.84794516,259881.61562974
1700000,64668.727346467,98000.682766449,67143.595164998,75950.765561121,52710.94846585,31748.81171352,259776.46898159
1703125,64535.679846017,98035.476590612,67174.243413517,76020.51267669,52775.934461856,31785.182842136,259672.97016916
1706250,64401.911099911,98070.136725831,67205.476365094,76089.809124818,52841.360552845,31818.179446197,259573.12668529
1709375,64267.643228042,98104.613020557,67237.060148787,76158.586589091,52907.257193055,31850.061195618,259474.77862484
1712500,64133.094925252,98138.817620362,67268.802603102,76227.082852995,52973.653910113,31885.031879497,259373.51620867
1715625,63998.658252505,98172.514284956,67300.495849406,76295.702574206,53040.579329227,31922.462427435,259269.58728225
1718750,63864.992045865,98205.182592263,67331.963500375,76364.619713148,53108.060516098,31958.281986166,259166.89964607
1721875,63732.714368848,98236.1623601,67363.232639506,76433.642497449,53176.121732276,31991.477584846,259066.64881696
1725000,63601.80508299,98265.022910128,67394.771593506,76502.463446887,53244.783136131,32025.303956117,258965.84987423
1728125,63471.617896357,98291.617254908,67427.42909403,76570.877251101,53314.059775363,32065.234726285,258859.16400195
1731250,63341.376815972,98315.907075342,67462.111286276,76638.876762009,53383.960675265,32112.493724773,258745.27366035
1734375,63210.540952343,98337.948034543,67499.417402244,76706.675784398,53454.487586363,32159.840227861,258631.09001224
1737500,63078.954205985,98358.12133019,67539.229506605,76774.63468935,53525.633750666,32200.206248378,258523.22026882
1740625,62946.781409828,98377.336763803,67580.542190215,76843.010641828,53597.384059147,32233.390830698,258421.55410447
1743750,62814.282313187,98396.78358429,67621.927137929,76911.658658963,53669.714697127,32265.890855313,258319.74275318
1746875,62681.719864772,98417.365330643,67662.199530103,76980.13393183,53742.594535786,32306.131976362,258209.85483049
1750000,62549.494622701,98439.410361861,67700.587752139,77048.044889627,53815.985420491,32353.419513655,258093.05743951
1753125,62418.097586879,98462.802022629,67736.658227099,77115.217217557,53889.842669331,32401.586578892,257975.7956976
1756250,62287.778722228,98487.220573525,67770.41432156,77181.67783186,53964.116115654,32446.743332728,257862.04910243
1759375,62158.380930967,98512.271478284,67802.356058255,77247.612832699,54038.752091733,32489.398513805,257751.22809425
1762500,62029.48248067,98537.545359967,67833.3053886,77313.315546489,54113.695960626,32534.069740459,257638.58552318
1765625,61900.633573784,98562.692525514,67864.111045277,77379.005686647,54188.894256525,32581.083671354,257523.57924089
1768750,61771.535573357,98587.492771491,67895.396463247,77444.560382274,54264.296556503,32625.911380676,257410.80687244
1771875,61642.100939975,98611.864631086,67927.470487732,77509.572187349,54339.857109351,32666.712512754,257302.42213174
1775000,61512.401457153,98635.789416881,67960.421005112,77573.713314343,54415.536242952,32706.378136589,257195.76042696
1778125,61382.590329913,98659.193489211,67994.273065343,77636.931244069,54491.301733668,32751.282782645,257084.42735514
1781250,61252.868128109,98681.880904435,68029.068895437,77699.395003542,54567.129323372,32805.343920368,256964.31382473
1784375,61123.489658193,98703.557275553,68064.841864929,77761.393017897,54643.002453079,32862.51618346,256841.19954688
1787500,60994.752757967,98723.896996162,68101.579375458,77823.280001742,54718.911884971,32914.446260177,256723.13272351
1790625,60866.854995169,98742.625887168,68139.294348979,77885.379960827,54794.855724542,32958.084652486,256612.90443082
1793750,60739.698491336,98759.573836856,68178.165905413,77947.751754263,54870.839937345,32997.757678663,256506.21239611
1796875,60612.950085134,98774.622873042,68218.536306007,78010.07631668,54946.878233323,33042.610755452,256394.32543035
1800000,60486.293337256,98787.676587684,68260.720661691,78071.931645723,55022.990530022,33094.038077309,256276.3491603
1803125,60359.562559499,98798.857856319,68304.721070242,78133.120805116,55099.20105562,33147.137230531,256157.39942266
1806250,60232.695908215,98808.818458576,68349.987345414,78193.716154041,55175.536947207,33198.604387515,256040.64079902
1809375,60105.660661571,98818.704757588,68395.508702133,78253.934818452,55252.027396599,33248.763896913,255925.39976673
1812500,59978.456199282,98829.646546237,68440.280800782,78314.048657149,55328.702830692,33301.683040595,255807.18192525
1815625,59851.153022556,98842.266559636,68483.716521,78374.328304329,55405.593255566,33357.515903464,255685.42643344
1818750,59723.881525154,98856.594650848,68525.717186996,78434.895440885,55482.726207087,33410.410510604,255565.77447842
1821875,59596.784578101,98872.274543832,68566.507418496,78495.526697782,55560.125337284,33457.266636761,255451.51478773
1825000,59469.992473539,98888.83489739,68606.399790901,78555.723212354,55637.809412151,33501.022382272,255340.21783138
1828125,59343.569338195,98905.912660532,68645.639757382,78615.08280647,55715.791163421,33548.906575983,255225.097698
1831250,59217.426162712,98923.353264005,68684.395498703,78673.542262098,55794.075418765,33606.14283061,255101.0645631
1834375,59091.367589107,98941.11979907,68722.790036239,78731.309965683,55872.657167312,33668.183553987,254972.57188859
1837500,58965.269519494,98959.112066074,68760.899400456,78788.71871877,55951.521229715,33727.537273884,254846.9417916
1840625,58839.139467167,98977.113972742,68798.775673723,78846.142826603,56030.643925397,33780.532486775,254727.65164758
1843750,58713.031791649,98994.879991125,68836.505835161,78903.900298216,56109.996018449,33829.216310526,254612.46975486
1846875,58586.989826666,99012.208248362,68874.237999556,78962.065498773,56189.54576616,33879.76849496,254495.18416551
1850000,58461.00394595,99028.969114008,68912.184869167,79020.352567964,56269.261089343,33933.204113604,254375.02429995
1853125,58334.976955207,99045.104761545,68950.61447178,79078.327616137,56349.11158616,33987.124763033,254254.73984613
1856250,58208.766777649,99060.571082542,68989.818426427,79135.787044835,56429.070711383,34040.548197459,254135.43775969
1859375,58082.248715824,99075.260532923,69030.095906824,79192.862276836,56509.117941843,34095.423987085,254014.99063865
1862500,57955.328328377,99088.966573519,69071.768014936,79249.876503102,56589.240065241,34155.756879337,253889.06363548
1865625,57827.932517495,99101.418565316,69115.161229048,79307.210830136,56669.431171837,34218.141329891,253760.70435627
1868750,57700.024558171,99112.396235914,69160.492754467,79365.215777521,56749.693113728,34275.430223078,253636.74733711
1871875,57571.641446419,99121.931845326,69207.6372863,79424.069871984,56830.036816605,34325.316302676,253519.36643068
1875000,57442.906628205,99130.504158935,69255.913414407,79483.613311254,56910.4832277,34371.638005815,253404.94125367
1878125,57313.990837634,99138.964677049,69304.187773345,79543.367136191,56991.062954836,34422.997226195,253285.42939474
1881250,57185.069601732,99148.121415902,69351.340958709,79602.878325858,57071.813771793,34482.240005982,253158.53592001
1884375,57056.31229354,99158.372024083,69396.67782471,79662.012603613,57152.777311541,34543.571934351,253030.27600815
1887500,56927.835637294,99169.726104162,69439.997041731,79720.907283324,57233.997131694,34602.099693473,252905.43710831
1890625,56799.604165411,99182.076866611,69481.449443859,79779.811797553,57315.517219347,34657.262821384,252784.27768582
1893750,56671.403747053,99195.395422754,69521.364305792,79838.989555603,57397.380296055,34712.909554495,252662.55711824
1896875,56542.959995158,99209.720342623,69560.101721759,79898.613012258,57479.625285184,34770.690706362,252538.28893665
1900000,56414.109758935,99225.040561277,69597.949263349,79958.611629815,57562.28463526,34825.668256152,252416.3358952
1903125,56284.856245806,99241.239705777,69635.090960441,80018.57735399,57645.382922298,34875.191067117,252299.66174456
1906250,56155.268979988,99258.153675467,69671.645528249,80077.968853027,57728.935812776,34923.040130186,252184.9870203
1909375,56025.392130576,99275.646615399,69707.69922181,80136.50737701,57812.948219257,34977.100817345,252064.70561859
1912500,55895.253254391,99293.624566543,69743.30668767,80194.278617811,57897.411559167,35041.555718881,251934.56959553
1915625,55764.906713679,99312.008862233,69778.487521496,80251.570851735,57982.301143943,35108.256788728,251802.46811818
1918750,55634.447804919,99330.697602894,69813.244949326,80308.73193,58067.5767937,35166.780870041,251678.52004911
1921875,55503.981175292,99349.530661657,69847.609116647,80366.06617399,58153.186548644,35214.403269009,251565.22305475
1925000,55373.560790656,99368.287113786,69881.681831722,80423.698060936,58239.0716096,35258.921941227,251454.77865206
1928125,55243.167324707,99386.71379383,69915.650104295,80481.428811187,58325.170238967,35310.890759207,251336.9789678
1931250,55112.795225374,99404.518321044,69949.758062801,80538.780951593,58411.419808315,35369.371158552,251213.35647231
1934375,54982.558304455,99421.346731236,69984.263025498,80595.382405707,58497.759737888,35427.964054308,251090.7257409
1937500,54852.678554748,99436.83925906,70019.386980779,80651.228475041,58584.135080795,35483.137027672,250972.5946219
1940625,54723.41192893,99450.759134559,70055.228651834,80706.585639484,58670.499526245,35537.070740829,250856.44437811
1943750,54594.98340035,99463.205853884,70091.580340371,80761.822590166,58756.816965826,35595.187686318,250736.40316307
1946875,54467.568874129,99474.82891755,70127.709516571,80817.298469559,58843.061128961,35653.855958744,250615.67713448
1950000,54341.226160182,99486.827690258,70162.420372837,80873.240550505,58929.216066272,35706.303736415,250500.76542352
1953125,54215.73634844,99500.630762669,70194.537714797,80929.591202709,59015.277531845,35751.903541453,250392.32289808
1956250,54090.71892397,99517.355105224,70223.343226351,80985.940825096,59101.253366118,35797.444003881,250283.94454935
1959375,53965.992020005,99537.382355793,70248.647640557,81041.829052012,59187.162005303,35852.52921538,250166.45771094
1962500,53841.576263725,99560.410920295,70270.734915205,81097.11454282,59273.028539256,35914.92503209,250042.2097866
1965625,53717.445877293,99585.777651532,70290.281591094,81151.968405998,59358.882004051,35975.725212618,249919.9192574
1968750,53593.436383238,99612.747690876,70308.149751901,81206.693161295,59444.754318384,36029.527533955,249804.69116034
1971875,53469.363124327,99640.641545543,70325.139622447,81261.600465122,59530.67966178,36077.965998448,249694.60958232
1975000,53345.151972606,99668.826340194,70341.882520442,81316.905641634,59616.693526116,36129.274040036,249581.26595896
1978125,53220.839596878,99696.736806043,70358.849793926,81372.577583902,59702.829448024,36183.339200398,249464.82757082
1981250,53096.525329897,99723.950900906,70376.35643154,81428.202148538,59789.115910432,36234.24882346,249351.60045522
1984375,52972.389489605,99750.227971257,70394.514857896,81483.184756071,59875.574463693,36281.332687429,249242.77577404
1987500,52848.743330536,99775.463134727,70413.211216728,81537.189436954,59962.21759122,36330.651771979,249132.52351784
1990625,52725.945852118,99799.62325515,70432.217506374,81590.246676142,60049.046328365,36390.478116606,249012.44226523
1993750,52604.183390457,99822.703118142,70451.425258711,81642.586815322,60136.047294611,36455.781203105,248887.27291964
1996875,52483.357688222,99844.670784964,70470.999239786,81694.505393453,60223.192858441,36513.595329051,248769.67870607
2000000,52363.161852747,99865.42950888,70491.344158511,81746.273926167,60310.446060465,36558.585678633,248664.75881459
2003125,52243.214709545,99884.842978704,70512.960444098,81798.002976285,60397.766588773,36597.479904264,248565.73239832
2006250,52123.185359406,99902.782998535,70536.288728696,81849.459767594,60485.116215899,36644.806455317,248458.36047454
2009375,52002.881464091,99919.148193387,70561.611907463,81900.159736608,60572.460336235,36702.934680167,248340.80368204
2012500,51882.258082405,99933.858935357,70589.047569996,81949.806500496,60659.768972538,36762.980370803,248222.27956839
2015625,51761.353843141,99946.859635978,70618.593644616,81998.482253982,60747.01903832,36818.570145038,248109.12143891
2018750,51640.233926383,99958.160492783,70650.126551415,82046.499446445,60834.19600319,36870.669423623,248000.11415615
2021875,51519.011046783,99967.939037414,70683.278914641,82094.247436778,60921.294654704,36925.717306747,247888.51160292
2025000,51397.922564639,99976.647442163,70717.279823333,82142.104593528,61008.31751192,36980.747216538,247776.98084787
2028125,51277.321339254,99984.984739244,70751.025023432,82190.309561557,61095.274228735,37029.078696456,247672.00641131
2031250,51157.495488371,99993.697763505,70783.472969814,82238.747614348,61182.182399407,37071.515646586,247572.88811796
2034375,51038.474213959,100003.37033493,70814.041985012,82286.960175687,61269.067874029,37116.745664135,247471.33975224
2037500,50919.989518422,100014.34167089,70842.709586574,82334.577678217,61355.964107446,37175.249771293,247357.16766714
2040625,50801.613666133,100026.72247466,70869.83884638,82381.586889382,61442.90890122,37240.964538219,247236.36468399
2043750,50682.97028395,100040.43370014,70895.916632711,82428.222929901,61529.942508396,37299.898945894,247122.614999
2046875,50563.869190519,100055.26468056,70921.357499203,82474.816765432,61617.107965518,37346.605220833,247020.97867793
2050000,50444.303602949,100070.9505278,70946.432136319,82521.724107899,61704.451195868,37388.38658431,246923.75184484
2053125,50324.352554628,100087.24218584,70971.300675147,82569.218390053,61792.019421494,37437.805903969,246818.06086886
2056250,50204.083036956,100103.93900481,70996.08257619,82617.253487979,61879.855405704,37492.274818972,246706.51166938
2059375,50083.536096343,100120.86801143,71020.893493655,82665.402727329,61967.99303121,37543.717929913,246597.58871011
2062500,49962.797430822,100137.8352118,71045.822456205,82713.266337144,62056.455404417,37590.979852272,246492.84330733
2065625,49842.059471433,100154.61395233,71070.877012649,82760.784961993,62145.25440681,37641.031013547,246385.37918123
2068750,49721.594964988,100170.99216441,71095.956225325,82808.161308754,62234.390776593,37700.308237693,246268.59632223
2071875,49601.649985265,100186.82780935,71120.898752898,82855.698489466,62323.852831281,37758.833090305,246152.23904143
2075000,49482.270120843,100202.10620002,71145.606148672,82903.728669255,62413.618906918,37805.992402032,246046.67755225
2078125,49363.195970633,100216.96617444,71170.139832394,82952.520228704,62503.662468071,37843.177875241,245950.33745051
2081250,49244.060201541,100231.56787953,71194.678492462,83002.032327782,62593.956656707,37883.237324564,245850.4671174
2084375,49124.666291668,100245.91838731,71219.4250721,83051.819675263,62684.475311676,37935.075235448,245738.62002653
2087500,49004.993150644,100259.87671168,71244.589932769,83101.427385935,62775.190010949,37990.059317232,245623.86349078
2090625,48885.055194782,100273.24391129,71270.421750162,83150.722294704,62866.069711705,38039.825941026,245514.66119632
2093750,48764.829457292,100285.81602569,71297.207938611,83199.833746448,62957.082523408,38084.854315578,245410.37599297
2096875,48644.282286141,100297.38792554,71325.231619185,83249.00487931,63048.198537681,38133.388539717,245302.50621241
2100000,48523.435747574,100307.75556396,71354.69886134,83298.533651235,63139.391377871,38185.568754923,245190.61604309
2103125,48402.388640199,100316.80928955,71385.627943505,83348.680255705,63230.6392865,38230.611954482,245085.24263005
2106250,48281.298158893,100324.71902067,71417.691972465,83399.385709344,63321.929309958,38265.271104931,244989.70472372
2109375,48160.35781797,100332.06489047,71450.120942028,83450.156338533,63413.260822633,38297.760492027,244896.27869633
2112500,48039.713596096,100339.765808,71481.863368716,83500.476820508,63504.646794915,38342.79107778,244790.74253398
2115625,47919.422501692,100348.76152303,71511.943772298,83550.143685334,63596.108802335,38398.746390657,244674.87332465
2118750,47799.587506982,100359.62677891,71539.703976625,83599.212714973,63687.670563169,38451.315752329,244562.882707
2121875,47680.361479665,100372.46258728,71564.89529409,83647.877484178,63779.354828499,38492.667318063,244462.38100821
2125000,47561.751773099,100387.02263744,71587.739965022,83696.434878528,63871.182304119,38527.272548376,244368.59589341
2128125,47443.458202844,100402.98098708,71608.831138777,83745.164490004,63963.171016064,38566.290517988,244270.10364723
2131250,47325.030843227,100420.11321767,71628.811579197,83793.977168077,64055.332081546,38606.770988866,244169.96412141
2134375,47206.177209411,100438.25646338,71648.125435612,83842.355102478,64147.667636102,38643.266369807,244074.1517832
2137500,47086.873868596,100457.22609157,71666.998193652,83889.85945267,64240.171374668,38678.570729978,243980.30028885
2140625,46967.25331768,100476.8067331,71685.553803358,83936.428560666,64332.829395793,38721.968587265,243879.15960213
2143750,46847.459235309,100496.80385828,71703.895851997,83982.258895786,64425.618937952,38775.639500582,243768.32372008
2150000,46608.665096248,100537.57854655,71739.394231453,84073.186496532,64610.842031929,38850.855724044,243579.47787323
2153125,46489.580906642,100558.44188103,71756.533404609,84119.065633061,64703.81272204,38881.517356221,243491.04809639
2159375,46256.073896203,100600.86120509,71786.230384098,84209.083326137,64888.793367151,38979.038839241,243279.91898207
2165625,46026.028390777,100643.43352332,71813.189355674,84295.452200414,65073.10418025,39082.778266847,243066.0140827
2168750,45910.671266291,100664.99415839,71826.904921206,84338.256969473,65165.346347338,39139.71314961,242954.11318768
2171875,45795.039603021,100686.83118277,71840.835207447,84381.204956506,65257.299501181,39190.621203823,242848.16834524
2175000,45679.064634277,100708.92934267,71855.060873006,84424.46411453,65348.949275171,39224.179725189,242759.35203515
2178125,45562.84697312,100731.16485917,71869.588181533,84467.37693667,65440.29420631,39244.578519758,242684.15032343
2184375,45330.722456418,100774.73418793,71899.985792376,84548.620187078,65621.271271219,39329.202269872,242495.4638351
2187500,45214.607214383,100796.23342057,71915.499068434,84588.01916999,65711.861370539,39385.506378721,242388.27337735
2190625,45099.379812184,100816.98892708,71930.888144165,84627.074798348,65802.220175139,39430.02153685,242293.42660623
2193750,44985.578634256,100836.72122381,71945.871501934,84666.647952778,65892.370728065,39466.325090482,242206.48486866
2196875,44873.346655165,100855.22960735,71960.508097758,84706.846296621,65982.334718822,39501.484054377,242120.2505699
2200000,44762.198085456,100872.65451811,71975.161917344,84746.702120558,66072.130509841,39530.422528915,242040.73031977
2203125,44651.34763721,100889.50636954,71990.13267308,84785.414590183,66161.772942085,39551.643729645,241970.18205825
2206250,44540.165758675,100906.38766382,72005.467820139,84823.104246089,66251.273672366,39571.279182861,241902.32165604
2209375,44428.379612978,100923.71072204,72021.037365588,84860.880992635,66340.640374361,39597.097072813,241828.25385958
2212500,44316.01052932,100941.60523885,72036.68751578,84901.270926189,66429.872130665,39615.579693567,241758.97396562
2215625,44203.169514751,100960.00708784,72052.356400359,84943.915368902,66518.9670774,39611.898882848,241709.68566789
2218750,44089.956815345,100978.77709411,72068.058530276,84982.06971303,66607.936662384,39611.881225421,241661.31995943
2221875,43976.598161409,100997.74078565,72083.717946674,85014.56970819,66696.795707759,39629.13363237,241601.44405794
2225000,43863.626053659,101016.70177373,72098.978579825,85043.572956203,66785.561351012,39671.618386993,241519.94089856
2228125,43751.79946005,101035.42674255,72113.30059793,85070.702660319,66874.249801137,39728.047094899,241426.47364311
2231250,43641.575722186,101053.65308926,72126.478195412,85096.777626616,66962.875470168,39784.207070805,241334.43282554
2234375,43532.564773958,101071.33665174,72138.931428645,85122.179153975,67051.453149473,39838.592517209,241244.94232499
2237500,43423.857615178,101088.67772618,72151.344545757,85147.100302159,67139.998761936,39901.747609256,241147.27343952
2240625,43314.63693029,101105.91565032,72164.256633803,85171.64235464,67228.526132229,39975.823007416,241039.19929129
2243750,43204.471688485,101123.18870831,72177.910112813,85195.858256362,67317.04305276,40047.929716445,240933.59846482
2246875,43093.304955984,101140.51240891,72192.295377632,85219.779669714,67405.552309625,40113.306193463,240835.24908466
2250000,42981.248353552,101157.846232,72207.302426993,85243.431183072,67494.053563116,40180.714741898,240735.40349935
2253125,42868.435739573,101175.14862483,72222.820046292,85266.835621992,67582.543432287,40263.360093641,240620.85644138
2256250,42755.124826728,101192.36265444,72238.647950559,85290.013390569,67671.01257892,40353.981991347,240498.85660742
2262500,42530.667018236,101225.51688512,72268.533014011,85335.448169143,67847.26161154,40523.559632693,240269.01366925
2265625,42419.978602099,101241.35462971,72282.39271598,85358.066990323,67935.629713546,40622.883025018,240139.69432332
2268750,42310.370636505,101256.46250542,72295.69252204,85380.535452439,68023.917850956,40725.056475584,240007.96455704
2271875,42200.790074428,101271.11835937,72309.21721549,85402.870775798,68112.125537457,40823.144823043,239880.7332144
2275000,42090.382775791,101285.56071685,72323.586762626,85425.089294068,68200.258515993,40914.715122449,239760.40681222
2278125,41978.757990874,101299.87040924,72339.113296425,85447.207641457,68288.330660745,41011.442085347,239635.2779159
2284375,41752.297414499,101326.50239779,72374.833999812,85491.015980795,68463.846315434,41226.940730003,239364.56316166
2287500,41637.605488348,101339.52341379,72394.180777667,85512.935734446,68551.92376246,41334.300257814,239229.53056546
2290625,41522.652645974,101351.62577658,72414.552613191,85534.812553649,68640.024594619,41441.805570946,239094.52624503
2293750,41408.599793408,101362.25914656,72435.355656494,85556.65700045,68728.178398153,41561.917397224,238947.0326077
2296875,41296.402946741,101370.85454393,72456.214554928,85578.476691194,68816.410120988,41678.203801613,238803.43734059
2300000,41185.674052668,101377.45973002,72477.471837764,85600.2766352,68904.740119486,41781.304520346,238673.0731045
2303125,41075.273779098,101382.65484716,72499.678238095,85622.060808873,68993.186351566,41884.903317647,238542.24265755
2306250,40964.153116362,101387.23959758,72523.066987632,85643.832351589,69081.764454141,42003.481799224,238396.46169347
2309375,40851.724975592,101392.00595061,72547.416023855,85665.591344855,69170.484436517,42122.129705029,238250.64756353
2312500,40737.932858861,101397.49578906,72572.229550563,85687.334537342,69259.350547947,42229.079669255,238116.57704696
2315625,40623.058777106,101403.80177841,72597.13488663,85709.057027121,69348.363658867,42337.03657726,237981.5472946
2318750,40507.481241533,101410.41672367,72622.2760729,85730.753274082,69437.522222426,42465.481916945,237826.06854844
2321875,40392.129449931,101415.42520934,72648.664710162,85752.415537669,69526.818808169,42599.831406633,237664.71487809
2325000,40278.850674742,101413.02000086,72680.291530131,85774.03366526,69616.239621013,42721.897667205,237515.66684078
2328125,40168.825572194,101397.05297713,72722.15615595,85795.596738754,69705.767943929,42839.853148493,237370.74746354
2334375,39957.227415258,101354.0732416,72808.411641068,85838.346268955,69884.773162424,43131.383948355,237025.78432233
2337500,39852.178958038,101336.98427271,72846.380242137,85859.677097537,69974.585376874,43279.191330393,236851.00272229
2340625,39747.723854858,101321.90445989,72881.773675406,85880.901812353,70064.41761056,43427.950166123,236675.32842079
2343750,39643.662145969,101308.78296787,72914.860556402,85902.006405787,70154.25294751,43593.44649291,236482.98848354
2346875,39539.890088601,101297.16577993,72946.214993712,85922.975742626,70244.07068013,43746.452321943,236303.23039304
2350000,39436.350085157,101286.17063072,72976.792676551,85943.794483046,70333.848711188,43880.186151522,236142.85726181
2353125,39333.010080865,101275.37584477,73007.063145664,85964.448612981,70423.567623631,44022.126993755,235974.40769832
2356250,39229.853483411,101265.11631276,73036.722919249,85984.924713344,70513.210332781,44183.126183061,235787.04605538
2359375,39126.873831537,101255.76326696,73065.418671896,86005.208136174,70602.75873374,44335.31376482,235608.66359486
2362500,39024.07162719,101247.18906639,73093.283176029,86025.284439162,70692.195485282,44477.02293081,235440.95327512
2365625,38921.452031646,101238.93676994,73120.765854343,86045.141235894,70781.506026762,44636.4333004,235255.764781
2368750,38819.023059346,101230.53157777,73148.321904066,86064.767190238,70870.675786747,44811.042467467,235055.63801436
2375000,38615.275248946,101212.58689077,73203.894821325,86102.966163676,71048.050880545,45159.467263505,234657.75873122
2381250,38412.386287025,101196.18094583,73257.230872573,86140.106807277,71224.785363955,45575.239100902,234194.07062243
2381250,38412.386287023,101196.17997786,73257.23196094,86140.106808512,71224.785368463,45575.239095392,234194.0705018
2384375,38311.023291629,101188.54873573,73283.261653358,86158.429916606,71313.145563276,45787.367718835,233958.22312055
2387500,38209.905133138,101181.09723186,73308.927099194,86176.463794255,71401.25827157,45998.369436057,233723.97903391
2390625,38109.036366167,101173.52529072,73334.544859615,86194.20046421,71489.119291779,46196.012170173,233503.56155733
2393750,38008.419931368,101165.5942069,73360.371734206,86211.63250212,71576.727514846,46373.875435894,233303.37867466
2393750,38008.419931338,101165.59419911,73360.371742002,86211.632502134,71576.727514917,46373.875437198,233303.37867329
2400000,37808.484513128,101148.21353704,73412.762738062,86245.192273412,71750.685301354,46805.565470049,232829.09616694
2403125,37708.609946299,101139.7212424,73438.786651693,86261.684486288,71837.675823124,47026.45536476,232587.06648543
2406250,37608.986865067,101131.61726276,73464.300764416,86277.853603417,71924.453261983,47252.434175446,232340.3540669
2409375,37509.612414402,101123.95831318,73489.247744418,86293.696886643,72011.03882084,47483.67126554,232088.77455496
2412500,37410.483294269,101116.62188462,73513.750200291,86309.21165097,72097.450241993,47685.388555307,231867.09417254
2415625,37311.595916293,101109.36997442,73538.049083941,86324.396278159,72183.703919011,47881.603343486,231651.28148467
2418750,37212.946451678,101101.89891827,73562.454583879,86339.250568959,72269.815331935,48109.115079018,231404.51906625
2421875,37114.530737039,101093.88401717,73587.300207838,86353.774388729,72355.795278454,48330.165027286,231164.55034348
2425000,37016.34417603,101085.04289701,73612.876778342,86367.968171835,72441.650512904,48534.043119501,230942.07434437
2431250,36821.177277605,101063.49246537,73667.390504924,86394.997710187,72612.578430168,49053.88202054,230386.4815912
2434375,36723.627001895,101052.19613492,73695.148402578,86408.223617876,72698.156164482,49316.518861535,230106.1298167
2437500,36626.280733037,101040.83053707,73722.845132756,86421.132026173,72783.609009722,49598.708737516,229806.59382372
2440625,36529.12918265,101029.80405929,73750.048448439,86433.726720457,72868.937994644,49863.415706311,229524.9378882
2446875,36335.879125677,101009.86236089,73801.425685021,86457.634738959,73038.780810454,50467.198579454,228889.21869953
2450000,36239.227489362,101000.45830539,73826.47953686,86469.327251795,73123.792113025,50775.572235852,228565.1430677
2456250,36046.840583964,100982.79280802,73874.504931347,86491.502842099,73292.920641507,51442.96052699,227868.47766606
